samples
-69.36678811684011
-67.98446928001852
-83.21782742824908
-66.97667738197596
-61.50298199291897
-63.515327162214
-63.80333071691119
-65.42940999190049
-69.80925969493715
-85.04969747467136
-86.52453304917971
-83.66560631739958
-71.8534315641563
-88.57308634934192
-63.9099197758592
-61.66249493228279
-76.22535991327594
-62.42839718782753
-72.0179636915212
-61.88725359576554
-67.75521375204646
-62.24092801377607
-63.371126413348414
-61.226002787660704
-61.71999315319961
-62.57071973189693
-65.13711691723722
-63.860841754869526
-86.01824939040627
-66.20759470052998
-62.102613222136426
-62.57694646241582
-72.61223237140132
-68.51480708189226
-61.605949490410154
-63.52432882593626
-90.17316926894294
-65.6559655554051
-76.0216241757415
-62.062145123509524
-82.80588862512273
-62.453060549940744
-85.04439915511267
-62.1006920802725
-91.53227047095852
-83.83302260308713
-75.58319735635828
-64.01337636118633
-80.07955584138797
-88.24270618879247
-66.58192147260671
-64.21598090203135
-89.67128892922179
-64.24817284220204
-73.96917585738542
-80.5870923764721
-74.89013294113369
-82.25106654498488
-63.46719752954306
-87.33527237824924
-69.25854290513968
-70.63803129687031
-68.75558937305689
-63.51932231334031
-66.59874857079367
-63.74326669107625
-65.24039083670858
-64.66890338269326
-62.513175873567455
-61.7357320621597
-66.03540483313391
-65.30762628186433
-83.16454684040139
-66.00528894263697
-62.378896715492814
-65.95570939517326
-64.95506791130448
-68.21993849832636
-62.48451527340019
-62.45769891396107
-61.62178299379714
-65.79668418574329
-68.00817823755548
-60.69153712960138
-72.73603437688107
-65.76930047326942
-63.53440109389634
-61.64531600978644
-90.9148794943288
-69.21343064030393
-62.98854831133964
-90.78924435561032
-63.59029435042551
-61.37689471542604
-82.48784890410681
-91.54509033996811
-64.41435234048384
-68.79391203501072
-83.90388857238959
-85.80960878958847
-72.35757327774954
-93.14582878101726
-89.55467153084079
-63.91758321446499
-88.6858144476789
-74.5206113480647
-63.56818596663835
-64.60719038006445
-69.75339284363237
-63.14867769967969
-70.49811663006938
-83.90875417525831
-83.51773393100135
-65.55038531034216
-62.45825152384289
-63.329029494240274
-79.07939790755047
-66.56204781559646
-87.47035567493056
-64.65295886562218
