# Results collected after 100 snapshots.
x,y
22.79058719264225,0.0
22.795587192642248,0.0
22.80058719264225,0.0
22.80558719264225,0.0
22.81058719264225,0.0
22.815587192642248,0.0
22.82058719264225,0.0
22.82558719264225,0.0
22.83058719264225,0.0
22.83558719264225,0.0
22.84058719264225,0.0
22.84558719264225,0.0
22.850587192642248,0.0
22.85558719264225,0.0
22.86058719264225,0.0
22.86558719264225,0.0
22.870587192642247,0.0
22.87558719264225,0.0
22.88058719264225,0.0
22.885587192642248,0.0
22.89058719264225,0.0
22.89558719264225,0.0
22.90058719264225,0.0
22.905587192642248,0.0
22.91058719264225,0.0
22.91558719264225,0.0
22.920587192642248,0.0
22.92558719264225,0.0
22.93058719264225,0.0
22.93558719264225,0.0
22.940587192642248,0.0
22.94558719264225,0.0
22.95058719264225,0.0
22.95558719264225,0.0
22.96058719264225,0.0
22.96558719264225,0.0
22.97058719264225,0.0
22.975587192642248,0.0
22.98058719264225,0.0
22.98558719264225,0.0
22.99058719264225,0.0
22.995587192642247,0.0
23.00058719264225,0.0
23.00558719264225,0.0
23.010587192642248,0.0
23.01558719264225,0.0
23.02058719264225,0.0
23.02558719264225,0.0
23.030587192642248,0.0
23.03558719264225,0.0
23.04058719264225,0.0
23.045587192642248,0.0
23.05058719264225,0.0
23.05558719264225,0.0
23.06058719264225,0.0
23.065587192642248,0.0
23.07058719264225,0.0
23.07558719264225,0.0
23.08058719264225,0.0
23.08558719264225,0.0
23.09058719264225,0.0
23.09558719264225,0.0
23.100587192642248,0.0
23.10558719264225,0.0
23.11058719264225,0.0
23.11558719264225,0.0
23.120587192642247,0.0
23.12558719264225,0.0
23.13058719264225,0.0
23.135587192642248,0.0
23.14058719264225,0.0
23.14558719264225,0.0
23.15058719264225,0.0
23.155587192642248,0.0
23.16058719264225,0.0
23.16558719264225,0.0
23.170587192642248,0.0
23.17558719264225,0.0
23.18058719264225,0.0
23.18558719264225,0.0
23.190587192642248,0.0
23.19558719264225,0.0
23.20058719264225,0.0
23.20558719264225,0.0
23.21058719264225,0.0
23.21558719264225,0.0
23.22058719264225,0.0
23.225587192642248,0.0
23.23058719264225,0.0
23.23558719264225,0.0
23.24058719264225,0.0
23.245587192642247,0.0
23.25058719264225,0.0
23.25558719264225,0.0
23.260587192642248,0.0
23.26558719264225,0.0
23.27058719264225,0.0
23.27558719264225,0.0
23.280587192642248,0.0
23.28558719264225,0.0
23.29058719264225,1.0
23.295587192642248,1.0
23.30058719264225,1.0
23.30558719264225,1.0
23.31058719264225,1.0
23.315587192642248,1.0
23.32058719264225,1.0
23.32558719264225,1.0
23.33058719264225,1.0
23.33558719264225,1.0
23.34058719264225,1.0
23.34558719264225,1.0
23.350587192642248,1.0
23.35558719264225,1.0
23.36058719264225,1.0
23.36558719264225,1.0
23.370587192642247,1.0
23.37558719264225,1.0
23.38058719264225,1.0
23.385587192642248,1.0
23.39058719264225,1.0
23.39558719264225,1.0
23.40058719264225,1.0
23.405587192642248,1.0
23.41058719264225,1.0
23.41558719264225,1.0
23.420587192642248,1.0
23.42558719264225,1.0
23.43058719264225,1.0
23.43558719264225,1.0
23.440587192642248,1.0
23.44558719264225,1.0
23.45058719264225,1.0
23.45558719264225,1.0
23.46058719264225,1.0
23.46558719264225,1.0
23.47058719264225,1.0
23.475587192642248,1.0
23.48058719264225,1.0
23.48558719264225,1.0
23.49058719264225,1.0
23.495587192642247,1.0
23.50058719264225,1.0
23.50558719264225,1.0
23.510587192642248,1.0
23.51558719264225,1.0
23.52058719264225,1.0
23.52558719264225,1.0
23.530587192642248,1.0
23.53558719264225,1.0
23.54058719264225,1.0
23.545587192642248,1.0
23.55058719264225,1.0
23.55558719264225,1.0
23.56058719264225,1.0
23.565587192642248,1.0
23.57058719264225,1.0
23.57558719264225,1.0
23.58058719264225,1.0
23.58558719264225,1.0
23.59058719264225,1.0
23.59558719264225,1.0
23.600587192642248,1.0
23.60558719264225,1.0
23.61058719264225,1.0
23.61558719264225,1.0
23.620587192642247,1.0
23.62558719264225,1.0
23.63058719264225,1.0
23.635587192642248,1.0
23.64058719264225,1.0
23.64558719264225,1.0
23.65058719264225,1.0
23.655587192642248,1.0
23.66058719264225,1.0
23.66558719264225,1.0
23.670587192642248,1.0
23.67558719264225,1.0
23.68058719264225,1.0
23.68558719264225,1.0
23.690587192642248,1.0
23.69558719264225,1.0
23.70058719264225,1.0
23.70558719264225,1.0
23.71058719264225,1.0
23.71558719264225,1.0
23.72058719264225,1.0
23.725587192642248,1.0
23.73058719264225,1.0
23.73558719264225,1.0
23.74058719264225,1.0
23.745587192642247,1.0
23.75058719264225,1.0
23.75558719264225,1.0
23.760587192642248,1.0
23.76558719264225,1.0
23.77058719264225,1.0
23.77558719264225,1.0
23.780587192642248,1.0
23.78558719264225,1.0
