# Results collected after 100 snapshots.
x,y
75.09792363953672,0.0002883506343713956
75.56845778669363,0.0005767012687427913
76.03899193385054,0.0005767012687427913
76.50952608100745,0.0005767012687427913
76.98006022816436,0.0005767012687427913
77.45059437532126,0.0005767012687427913
77.92112852247817,0.0005767012687427913
78.39166266963508,0.0008650519031141869
78.862196816792,0.0011534025374855825
79.3327309639489,0.0011534025374855825
79.80326511110582,0.0014417531718569781
80.27379925826273,0.0017301038062283738
80.74433340541964,0.002306805074971165
81.21486755257655,0.0025951557093425604
81.68540169973345,0.0025951557093425604
82.15593584689036,0.0031718569780853517
82.62646999404727,0.0031718569780853517
83.09700414120418,0.0034602076124567475
83.56753828836109,0.003748558246828143
84.038072435518,0.004036908881199538
84.50860658267491,0.004325259515570935
84.97914072983183,0.004325259515570935
85.44967487698872,0.005190311418685121
85.92020902414563,0.0057670126874279125
86.39074317130255,0.0057670126874279125
86.86127731845946,0.0066320645905421
87.33181146561637,0.007785467128027681
87.80234561277328,0.00865051903114187
88.27287975993019,0.00922722029988466
88.7434139070871,0.009515570934256055
89.21394805424401,0.010092272202998846
89.68448220140093,0.010957324106113034
90.15501634855782,0.012110726643598616
90.62555049571473,0.012687427912341407
91.09608464287165,0.014129181084198385
91.56661879002856,0.015859284890426758
92.03715293718547,0.01903114186851211
92.50768708434238,0.02162629757785467
92.97822123149929,0.023933102652825836
93.44875537865619,0.0265282583621684
93.9192895258131,0.027970011534025375
94.38982367297001,0.03027681660899654
94.86035782012692,0.0325836216839677
95.33089196728383,0.03373702422145329
95.80142611444074,0.036620530565167245
96.27196026159766,0.03892733564013841
96.74249440875457,0.04382929642445214
97.21302855591148,0.04555940023068051
97.68356270306839,0.05046136101499423
98.1540968502253,0.05420991926182238
98.6246309973822,0.058246828143021914
99.09516514453911,0.06170703575547866
99.56569929169602,0.0657439446366782
100.03623343885293,0.07093425605536333
100.50676758600984,0.07324106113033449
100.97730173316675,0.08073817762399077
101.44783588032367,0.0853517877739331
101.91837002748056,0.09111880046136102
102.38890417463747,0.09746251441753172
102.85943832179439,0.10380622837370242
103.3299724689513,0.10697808535178778
103.80050661610821,0.11389850057670127
104.27104076326512,0.12024221453287197
104.74157491042203,0.12629757785467127
105.21210905757894,0.1314878892733564
105.68264320473585,0.13783160322952712
106.15317735189277,0.1447520184544406
106.62371149904968,0.14965397923875431
107.09424564620657,0.1577277970011534
107.56477979336348,0.16234140715109574
108.0353139405204,0.16782006920415224
108.50584808767731,0.17301038062283736
108.97638223483422,0.1782006920415225
109.44691638199112,0.18339100346020762
109.91745052914803,0.18858131487889274
110.38798467630494,0.19463667820069205
110.85851882346185,0.1980968858131488
111.32905297061876,0.2035755478662053
111.79958711777567,0.20761245674740483
112.27012126493258,0.21193771626297578
112.7406554120895,0.21943483275663206
113.2111895592464,0.2228950403690888
113.68172370640332,0.22750865051903113
114.15225785356023,0.23125720876585928
114.62279200071714,0.23529411764705882
115.09332614787405,0.23961937716262977
115.56386029503096,0.24250288350634372
116.03439444218786,0.24653979238754326
116.50492858934477,0.2505767012687428
116.97546273650168,0.25519031141868515
117.4459968836586,0.25893886966551327
117.91653103081549,0.2626874279123414
118.3870651779724,0.2675893886966551
118.85759932512931,0.27249134948096887
119.32813347228623,0.2773933102652826
119.79866761944314,0.2822952710495963
120.26920176660005,0.28604382929642447
120.73973591375696,0.29123414071510956
121.21027006091387,0.2952710495963091
121.68080420807078,0.3016147635524798
122.1513383552277,0.3044982698961938
122.6218725023846,0.3108419838523645
123.09240664954152,0.3168973471741638
123.56294079669843,0.3264129181084198
124.03347494385532,0.330161476355248
124.50400909101224,0.3359284890426759
124.97454323816915,0.3428489042675894
125.44507738532606,0.3494809688581315
125.91561153248297,0.35813148788927335
126.38614567963987,0.36649365628604386
126.85667982679678,0.37341407151095735
127.32721397395369,0.3809111880046136
127.7977481211106,0.39013840830449825
128.2682822682675,0.4002306805074971
128.73881641542442,0.408881199538639
129.20935056258133,0.41810841983852365
129.67988470973825,0.43050749711649366
130.15041885689516,0.4403114186851211
130.62095300405207,0.45126874279123413
131.09148715120898,0.46337946943483277
