samples
-77.90839683776275
-68.49188495345597
-76.04497724409293
-62.10236628825704
-64.37133858651845
-68.1883122584951
-80.99311867203697
-61.662841249628315
-75.38330746389423
-67.61478239214006
-83.10500581500807
-62.07520788303392
-67.27455254247973
-72.99890227778027
-62.91997517847879
-61.371388542502174
-68.72101279550365
-54.54620407603211
-69.629171568683
-72.52414505830112
-68.50813154745815
-65.81866635315828
-57.64418597720116
-62.87975585376837
-45.25382547547763
-64.2554653422311
-56.78004663548102
-66.09502932466997
-68.74887212340857
-64.45515907594165
-65.02168291546697
-72.58885180593411
-81.7280319138772
-78.42358680945664
-65.55294702710262
-71.38460473766017
-60.61763933094358
-62.081047471453694
-72.39723896258909
-65.2658744560179
-56.67909162384311
-67.06751519153316
-62.30911672666322
-64.93120137308384
-69.2747921380651
-62.205309521128804
-74.77607110187367
-59.98860118399691
-69.78574946592612
-59.35530724465014
-72.79109363624669
-90.56083428780651
-69.65285667928748
-62.534269585326676
-74.5165021423903
-62.8701224431643
-69.47683279571751
-71.88176007992696
-72.36257224237252
-64.33573818513794
-76.3000993407654
-62.16945334357596
-76.126954201053
-64.4008078446463
-62.48111330685393
-80.74612002504796
-63.23933324944651
-52.23301580955754
-76.33507499971584
-65.83032244030005
-62.91588377218549
-69.08649179375408
-69.49008915472936
-82.47000507639103
-66.24283301446556
-60.115688338810344
-68.11712362164076
-67.24172383463437
-64.70699463629649
-81.79949332123684
-80.44021608818538
-71.06223919554833
-63.46878355419843
-65.59081627643101
-79.99915759704139
-76.84430973202319
-66.89331718612908
-60.76899653682439
-64.39945901233327
-67.98983176240979
-61.4681449352025
-64.99223953572786
-49.36591451850941
-61.263440909215404
-69.23029845180409
-60.50261754451115
-72.89967494699602
-71.73774317691475
-63.65701519789838
-69.63680836400754
