# Results collected after 20 snapshots.
x,y
59.31612156063061,0.001455604075691412
59.72186158725264,0.001455604075691412
60.12760161387467,0.001455604075691412
60.53334164049669,0.001455604075691412
60.939081667118714,0.004366812227074236
61.34482169374074,0.00727802037845706
61.75056172036277,0.00727802037845706
62.156301746984795,0.008733624454148471
62.56204177360682,0.011644832605531296
62.96778180022884,0.013100436681222707
63.37352182685087,0.01455604075691412
63.779261853472896,0.017467248908296942
64.18500188009492,0.020378457059679767
64.59074190671694,0.021834061135371178
64.99648193333897,0.021834061135371178
65.402221959961,0.023289665211062592
65.80796198658302,0.027656477438136828
66.21370201320505,0.033478893740902474
66.61944203982708,0.034934497816593885
67.0251820664491,0.03784570596797671
67.43092209307113,0.03784570596797671
67.83666211969316,0.040756914119359534
68.24240214631519,0.040756914119359534
68.6481421729372,0.043668122270742356
69.05388219955923,0.049490538573508006
69.45962222618125,0.053857350800582245
69.86536225280328,0.055312954876273655
70.2711022794253,0.05967976710334789
70.67684230604733,0.06404657933042213
71.08258233266936,0.06986899563318777
71.48832235929139,0.07278020378457059
71.89406238591341,0.08442503639010189
72.29980241253544,0.08733624454148471
72.70554243915745,0.09461426491994178
73.11128246577948,0.09898107714701601
73.51702249240151,0.10480349344978165
73.92276251902354,0.1091703056768559
74.32850254564556,0.11644832605531295
74.73424257226759,0.12081513828238719
75.13998259888962,0.12954876273653565
75.54572262551164,0.13537117903930132
75.95146265213367,0.13973799126637554
76.3572026787557,0.14992721979621543
76.76294270537772,0.16011644832605532
77.16868273199975,0.16448326055312956
77.57442275862178,0.17321688500727803
77.98016278524379,0.17758369723435224
78.38590281186582,0.1804949053857351
78.79164283848785,0.18631732168850074
79.19738286510987,0.19068413391557495
79.6031228917319,0.20232896652110627
80.00886291835393,0.21251819505094613
80.41460294497595,0.22416302765647744
80.82034297159798,0.23435225618631733
81.22608299822001,0.2445414847161572
81.63182302484202,0.25327510917030566
82.03756305146405,0.2561863173216885
82.44330307808607,0.2663755458515284
82.8490431047081,0.27365356622998543
83.25478313133013,0.2838427947598253
83.66052315795216,0.2925764192139738
84.06626318457418,0.29985443959243085
84.47200321119621,0.31004366812227074
84.87774323781824,0.3158660844250364
85.28348326444026,0.31877729257641924
85.68922329106229,0.3260553129548763
86.09496331768432,0.3333333333333333
86.50070334430634,0.33624454148471616
86.90644337092837,0.34643377001455605
87.31218339755038,0.35807860262008734
87.71792342417241,0.3697234352256186
88.12366345079444,0.3813682678311499
88.52940347741647,0.38427947598253276
88.93514350403849,0.388646288209607
89.34088353066052,0.3930131004366812
89.74662355728255,0.4002911208151383
90.15236358390457,0.4017467248908297
90.55810361052659,0.4090247452692867
90.96384363714861,0.4148471615720524
91.36958366377064,0.42066957787481807
91.77532369039267,0.42503639010189226
92.1810637170147,0.4279475982532751
92.58680374363672,0.43231441048034935
92.99254377025875,0.4366812227074236
93.39828379688078,0.44541484716157204
93.8040238235028,0.45269286754002913
94.20976385012483,0.4643377001455604
94.61550387674686,0.47161572052401746
95.02124390336888,0.4847161572052402
95.42698392999091,0.4992721979621543
95.83272395661294,0.5065502183406113
96.23846398323496,0.5094614264919942
96.64420400985698,0.5138282387190685
97.049944036479,0.5225618631732168
97.45568406310103,0.5342066957787481
97.86142408972306,0.537117903930131
98.26716411634509,0.5487627365356623
98.67290414296711,0.5560407569141194
99.07864416958913,0.5662299854439592
99.48438419621115,0.5735080058224163
99.89012422283318,0.5764192139737991
100.2958642494552,0.5851528384279476
100.70160427607723,0.5953420669577875
101.10734430269926,0.6011644832605532
101.51308432932129,0.6142649199417758
101.91882435594331,0.61863173216885
102.32456438256534,0.6244541484716157
102.73030440918737,0.62882096069869
103.1360444358094,0.6375545851528385
103.54178446243142,0.6448326055312955
103.94752448905345,0.6564774381368268
104.35326451567548,0.6666666666666666
104.7590045422975,0.6724890829694323
105.16474456891953,0.6841339155749636
105.57048459554156,0.6943231441048034
105.97622462216357,0.6972343522561864
106.3819646487856,0.7074235807860262
106.78770467540762,0.710334788937409
107.19344470202965,0.7132459970887919
107.59918472865168,0.727802037845706
108.00492475527369,0.7409024745269287
108.41066478189572,0.75254730713246
108.81640480851775,0.7685589519650655
109.22214483513977,0.7787481804949054
109.6278848617618,0.7889374090247453
110.03362488838383,0.8020378457059679
110.43936491500585,0.8093158660844251
110.84510494162788,0.8165938864628821
111.25084496824991,0.8238719068413392
111.65658499487193,0.8326055312954876
112.06232502149396,0.834061135371179
112.46806504811599,0.8471615720524017
112.87380507473802,0.8573508005822417
113.27954510136004,0.8675400291120815
113.68528512798207,0.8748180494905385
114.0910251546041,0.8777292576419214
114.49676518122612,0.8806404657933042
114.90250520784814,0.8864628820960698
115.30824523447016,0.8879184861717613
115.71398526109219,0.8951965065502183
116.11972528771422,0.9024745269286754
116.52546531433624,0.9053857350800583
116.93120534095826,0.9082969432314411
117.33694536758028,0.9097525473071325
117.74268539420231,0.9126637554585153
118.14842542082434,0.9199417758369723
118.55416544744637,0.9243085880640466
118.95990547406839,0.9272197962154294
119.36564550069042,0.9330422125181951
119.77138552731245,0.9388646288209607
120.17712555393447,0.9403202328966521
120.5828655805565,0.9461426491994177
120.98860560717853,0.9461426491994177
121.39434563380055,0.950509461426492
121.80008566042258,0.9577874818049491
122.20582568704461,0.9621542940320232
122.61156571366664,0.9636098981077147
123.01730574028866,0.9665211062590975
123.42304576691069,0.9679767103347889
123.82878579353272,0.9694323144104804
124.23452582015474,0.9723435225618632
124.64026584677677,0.9781659388646288
125.04600587339877,0.9781659388646288
125.4517459000208,0.9810771470160117
125.85748592664282,0.982532751091703
126.26322595326485,0.9839883551673945
126.66896597988688,0.9854439592430859
127.0747060065089,0.9868995633187773
127.48044603313093,0.9883551673944687
127.88618605975296,0.9912663755458515
128.29192608637499,0.9912663755458515
128.697666112997,0.9912663755458515
129.10340613961904,0.9912663755458515
129.50914616624107,0.992721979621543
129.9148861928631,0.992721979621543
130.32062621948512,0.992721979621543
130.72636624610715,0.9941775836972343
131.13210627272917,0.9941775836972343
131.5378462993512,0.9941775836972343
131.94358632597323,0.9956331877729258
132.34932635259526,0.9956331877729258
132.75506637921728,0.9956331877729258
133.1608064058393,0.9956331877729258
133.56654643246134,0.9956331877729258
133.97228645908334,0.9956331877729258
134.37802648570536,0.9956331877729258
134.7837665123274,0.9956331877729258
135.18950653894942,0.9970887918486172
135.59524656557144,0.9985443959243085
136.00098659219347,0.9985443959243085
136.4067266188155,0.9985443959243085
136.81246664543752,0.9985443959243085
137.21820667205955,0.9985443959243085
137.62394669868158,0.9985443959243085
138.0296867253036,0.9985443959243085
138.43542675192563,0.9985443959243085
138.84116677854766,0.9985443959243085
139.2469068051697,0.9985443959243085
139.6526468317917,0.9985443959243085
140.05838685841374,1.0
