# Results collected after 20 snapshots.
x,y
-30.97551837438199,0.001455604075691412
-30.569778347759964,0.001455604075691412
-30.16403832113794,0.001455604075691412
-29.758298294515914,0.001455604075691412
-29.352558267893887,0.001455604075691412
-28.946818241271863,0.001455604075691412
-28.541078214649836,0.001455604075691412
-28.13533818802781,0.001455604075691412
-27.729598161405786,0.001455604075691412
-27.32385813478376,0.001455604075691412
-26.918118108161735,0.001455604075691412
-26.51237808153971,0.002911208151382824
-26.10663805491768,0.004366812227074236
-25.700898028295658,0.004366812227074236
-25.29515800167363,0.004366812227074236
-24.889417975051607,0.004366812227074236
-24.48367794842958,0.004366812227074236
-24.077937921807553,0.004366812227074236
-23.672197895185526,0.004366812227074236
-23.266457868563503,0.004366812227074236
-22.860717841941476,0.005822416302765648
-22.454977815319452,0.005822416302765648
-22.049237788697425,0.005822416302765648
-21.6434977620754,0.00727802037845706
-21.23775773545337,0.00727802037845706
-20.832017708831348,0.00727802037845706
-20.426277682209324,0.008733624454148471
-20.020537655587297,0.008733624454148471
-19.61479762896527,0.008733624454148471
-19.209057602343243,0.008733624454148471
-18.80331757572122,0.011644832605531296
-18.397577549099193,0.013100436681222707
-17.99183752247717,0.01455604075691412
-17.586097495855142,0.01601164483260553
-17.180357469233115,0.017467248908296942
-16.77461744261109,0.018922852983988356
-16.368877415989065,0.021834061135371178
-15.96313738936704,0.021834061135371178
-15.557397362745013,0.027656477438136828
-15.151657336122987,0.03056768558951965
-14.74591730950096,0.03202328966521106
-14.340177282878937,0.033478893740902474
-13.93443725625691,0.036390101892285295
-13.528697229634883,0.03784570596797671
-13.12295720301286,0.042212518195050945
-12.717217176390832,0.049490538573508006
-12.311477149768809,0.053857350800582245
-11.905737123146782,0.053857350800582245
-11.499997096524755,0.05967976710334789
-11.094257069902731,0.0611353711790393
-10.688517043280704,0.06695778748180495
-10.282777016658677,0.07278020378457059
-9.877036990036654,0.07569141193595343
-9.471296963414627,0.08005822416302766
-9.0655569367926,0.08733624454148471
-8.659816910170576,0.09024745269286755
-8.25407688354855,0.09170305676855896
-7.848336856926522,0.09461426491994178
-7.442596830304499,0.0975254730713246
-7.036856803682472,0.10480349344978165
-6.631116777060448,0.11208151382823872
-6.225376750438421,0.11353711790393013
-5.819636723816394,0.11935953420669577
-5.413896697194371,0.1222707423580786
-5.008156670572344,0.12518195050946143
-4.602416643950317,0.1324599708879185
-4.1966766173282934,0.14264919941775836
-3.7909365907062664,0.15283842794759825
-3.3851965640842394,0.16593886462882096
-2.979456537462216,0.16739446870451238
-2.573716510840189,0.17612809315866085
-2.1679764842181655,0.18340611353711792
-1.7622364575961385,0.19068413391557495
-1.3564964309741114,0.19796215429403202
-0.950756404352088,0.21106259097525473
-0.545016377730061,0.22125181950509462
-0.13927635110803394,0.2314410480349345
0.26646367551398953,0.24745269286754004
